cluster,n,log_n_unique_voters_mean,log_n_unique_voters_std,mean_robust_participation_vp_mean,mean_robust_participation_vp_std,std_robust_participation_vp_mean,std_robust_participation_vp_std,gini_voting_power_mean,gini_voting_power_std,whale_ratio_top1pct_mean,whale_ratio_top1pct_std,proposal_frequency_per_30d_mean,proposal_frequency_per_30d_std,repeat_voter_rate_mean,repeat_voter_rate_std,z_rep_pct_for_votes_mean,z_rep_pct_for_votes_std,z_rep_pct_against_votes_mean,z_rep_pct_against_votes_std,z_rep_pct_abstain_votes_mean,z_rep_pct_abstain_votes_std,z_rep_choice_entropy_mean,z_rep_choice_entropy_std,z_rep_pct_aligned_with_majority_mean,z_rep_pct_aligned_with_majority_std
0,138,6.718116715172383,1.5475765612686188,0.37520666176827816,0.2263498641682396,0.30818307209139767,0.086334336034689,0.45365086995111714,0.3223810581161854,0.5734158393047265,0.28619442178886273,2.041320134430305,1.4296894348444464,0.5363997827924183,0.25797037078010177,-0.7992362046882803,0.5642230529695462,0.6679423561675251,0.6945780184502123,0.3454683578700241,0.6157872108018154,0.09700657326319331,0.51374932122835,-0.4810427667171347,0.5163394114088036
1,296,7.124580063194009,1.6304126470422693,0.39604882866520447,0.17365535131284504,0.3177608018143156,0.05657081559785621,0.6450783122382215,0.28528056828466497,0.537581304680744,0.24221685738872428,1.4249731753791361,1.0478101212184747,0.5753909072330046,0.19405790017718882,-0.05526609762095263,0.7608001130489483,-0.16496154601243648,0.2538813331468165,-0.06494251357673399,0.1592448469843809,-0.30331734664156135,0.26752052094808937,0.1989344239666444,0.22687035375914816
