cluster,log_n_unique_voters,mean_robust_participation_vp,std_robust_participation_vp,gini_voting_power,whale_ratio_top1pct,proposal_frequency_per_30d,repeat_voter_rate,z_rep_pct_for_votes,z_rep_pct_against_votes,z_rep_pct_abstain_votes,z_rep_choice_entropy,z_rep_pct_aligned_with_majority
0,1.4553863988964832,0.18948143019233876,0.07366773422800554,0.3180114484191244,0.16179559010923555,114.42390251974345,0.33314923689013437,0.5959190840711386,0.7618953392928253,0.17572632301563704,0.6877905025550254,0.5138242829329355
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.6267675517557627,0.19568324968483466,0.06717203051856169,0.3014442391304174,0.25332639079319447,14.79118080353216,0.21465843526992448,0.7882711755207273,0.5766715041237633,0.4196174296875006,0.3960660870570451,0.465768941615723
