cluster,log_n_unique_voters,mean_robust_participation_vp,std_robust_participation_vp,gini_voting_power,whale_ratio_top1pct,proposal_frequency_per_30d,repeat_voter_rate,z_rep_pct_for_votes,z_rep_pct_against_votes,z_rep_pct_abstain_votes,z_rep_choice_entropy,z_rep_pct_aligned_with_majority
0,-0.08053407247328977,-0.33420465432313196,0.1363179619572504,-1.3194543602033724,1.3132779925271592,2.7675509394159654,0.4813985385295611,-0.053300772708694155,0.9413345701286517,-0.4340660050321945,0.7019734070952969,-0.5389651847655885
1,2.6400128846846256,-0.6995928309699503,0.2494971170760759,-1.8869930512114779,1.7412527050908906,17.71412379614272,-1.5659512595652776,1.1082523105644548,-0.9567154579503049,-0.5925164272572454,-1.0543951548643018,1.069959087553262
2,-0.004137118130845902,0.01032038685972704,-0.004124987496712586,0.03868158257888815,-0.03817761939360793,-0.11357826445688288,-0.008795831755329931,-0.0012309995537000608,-0.02216501135251146,0.012658590760875898,-0.015724793215056463,0.011459098926575999
